嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,14.48,住,,,1020810,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,2,2,2,有,有,有,10000,87,,0.0,0,,RPPOMLQLQHIFFAI78DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市臺林路61~90號,110.0,商,,,1020801,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0791119,262.04,1,0,0,無,無,無,14500,55,,0.0,0,,RPXOMLRLQHIFFAI96CC,嘉义市,3,208.26,不动产租赁
嘉義市,建物,嘉義市嘉義市忠孝路781~810號,0.0,住,,,1020809,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,97.55,4,2,2,有,無,有,8300,85,,0.0,0,,RPXNMLSLQHIFFAI96CC,嘉义市,3,208.26,不动产租赁
嘉義市,建物,嘉義市嘉義市新生路271~300號,0.0,住,,,1020815,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801218,37.93,1,0,1,有,無,有,4500,119,,0.0,0,,RPPOMLSLQHIFFAI88CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,19.6,住,,,1020810,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,130.51,3,2,2,有,有,有,12000,92,,0.0,0,全新裝潢,RPUNMLNJRHIFFAI78DC,嘉义市,3,208.26,不动产租赁
嘉義市,土地,中山段三小段1~30地號,37.0,商,,,1020826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,432,,0.0,0,土地上有未保存建物,RPVNMLOJRHIFFAI88CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市文雅街140巷1~30號,17.92,住,,,1020901,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,76.97,3,2,2,有,無,有,10000,130,坡道機械,0.0,0,,RPTNMLRKRHIFFAI56DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市博東路151~180號,17.69,住,,,1020824,土地1建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,143.96,3,2,2,有,有,有,13000,90,坡道平面,30.51,0,,RPVNMLRKRHIFFAI76DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.65,住,,,1020829,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,84.41,2,2,1,有,有,有,9000,107,,0.0,0,含管理費、稅金或水電等費用。,RPROMLPLRHIFFAI98DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市仁和里7鄰中山路271~300號,38.0,商,,,1021003,土地1建物1車位0,全,2,透天厝,住商用,木造,0430601,69.68,0,0,0,無,無,無,16000,230,,0.0,0,,RPTNMLSJIIIFFAI28CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,14.48,住,,,1020917,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,3,2,2,有,有,有,10000,87,,0.0,0,,RPPNMLOKIIIFFAI67DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市永福一街31~60號,21.02,住,,,1020926,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800403,61.37,2,1,1,有,有,有,6000,98,,0.0,0,,RPQNMLQKIIIFFAI08EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市康樂街61~90號,204.0,住,,,1020927,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960824,54.51,0,0,0,無,無,有,35000,642,,0.0,0,,RPOOMLRKIIIFFAI97DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.65,住,,,1020923,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,84.41,2,2,1,有,有,有,8000,95,,0.0,0,,RPPNMLLLIIIFFAI47DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市永樂一街1~30號,30.83,住,,,1021025,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860503,153.63,3,2,2,有,無,無,8000,52,一樓平面,0.0,0,,RPSNMLQLIIIFFAI18CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市博東路151~180號,13.67,住,,,1021009,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,114.92,3,2,2,有,有,有,12000,104,坡道平面,30.51,0,全新裝潢,RPSNMLPJJIIFFAI08DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市蘭井街151~180號,4.62,商,,,1021107,土地1建物1車位0,二層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800104,30.82,1,0,1,有,有,有,6000,195,,0.0,0,,RPVNMLSJJIIFFAI58CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市福全街31~60號,16.17,住,,,1021109,土地1建物1車位1,三層,7,店面(店鋪),住商用,鋼筋混凝土造,0820510,180.85,3,2,3,有,有,無,10000,55,坡道機械,0.0,0,租1至3層,RPVNMLLKJIIFFAI97CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,18.5,住,,,1021016,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,150.52,4,2,2,有,有,有,11000,73,,0.0,0,,RPRNMLMKJIIFFAI77DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,13.06,住,,,1021015,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,91.59,3,2,2,有,有,有,10000,109,,0.0,0,,RPTNMLMKJIIFFAI97DC,嘉义市,3,208.26,不动产租赁
