竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1011021,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.9,2,1,1,有,無,5350000,44023,坡道平面,36.36,1100000,,RPTRNLSLOHIFFBJ96CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1010514,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.9,2,1,1,有,無,5150000,45059,坡道平面,36.36,800000,,RPVRNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1010509,土地1建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.9,2,1,1,有,無,5550000,48684,坡道平面,36.36,850000,,RPWRNLSLOHIFFBJ27CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1011004,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,5000000,46095,坡道機械,16.53,550000,,RPXRNLSLOHIFFBJ37CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1010629,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,5100000,48167,坡道機械,16.53,450000,,RPOSNLSLOHIFFBJ56CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物),水瀧段91~120地號,7.56,住,,,1011028,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.54,2,1,1,有,無,4740000,49099,,0.0,0,,RPPSNLSLOHIFFBJ66CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1011021,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.9,2,1,1,有,無,5600000,47649,坡道平面,36.36,1000000,,RPQSNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物),水瀧段91~120地號,7.56,住,,,1011124,土地1建物1車位0,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.54,2,1,1,有,無,4800000,49720,,0.0,0,,RPRSNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物),水瀧段91~120地號,7.56,住,,,1011128,土地1建物1車位0,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.54,2,1,1,有,無,4860000,50342,,0.0,0,,RPTSNLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.78,住,,,1011104,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.54,4,2,2,有,無,9580000,55395,坡道平面,36.36,1150000,,RPUSNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1010924,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.28,3,2,2,有,無,6250000,46817,坡道機械,16.53,550000,,RPVSNLSLOHIFFBJ27CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1010522,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6950000,49281,坡道平面,36.36,950000,,RPWSNLSLOHIFFBJ37CB,新竹县,4,58.73,预售屋买卖
