北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010712,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.87,3,2,2,有,無,7310000,45725,坡道平面,28.49,0,,RPXSMLQKJHIFFBB38CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,25.2,住,,,1010916,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.12,3,2,2,有,無,7290000,42354,坡道機械,40.74,0,,RPOTMLQKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010726,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.87,3,2,2,有,無,7350000,45975,坡道平面,28.49,0,,RPPTMLQKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010829,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.81,3,2,2,有,無,7380000,46765,坡道平面,26.43,0,,RPQTMLQKJHIFFBB77CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010818,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.2,3,2,2,有,無,7050000,46627,坡道機械,19.82,0,,RPRTMLQKJHIFFBB87CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.27,住,,,1010718,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.99,2,1,1,有,無,5160000,45267,坡道機械,20.37,0,,RPSTMLQKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.48,住,,,1010909,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.26,2,1,1,有,無,5600000,42023,坡道機械,39.64,0,,RPTTMLQKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.27,住,,,1010716,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.99,2,1,1,有,無,5160000,45267,坡道機械,20.37,0,,RPUTMLQKJHIFFBB18CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.27,住,,,1010727,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.44,2,1,1,有,無,5200000,45839,坡道機械,19.82,0,,RPVTMLQKJHIFFBB28CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.27,住,,,1010711,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.99,2,1,1,有,無,5180000,45443,坡道機械,20.37,0,,RPWTMLQKJHIFFBB38CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,18.27,住,,,1010726,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.11,2,1,1,有,無,5590000,45778,坡道平面,28.49,0,,RPXTMLQKJHIFFBB48CB,台中市,2,134.80,预售屋买卖
