古坑鄉,房地(土地+建物),東陽段1621~1650地號,123.0,,鄉村區,乙種建築用地,1051202,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,212.43,5,3,5,有,無,8600000,40484,,0.0,0,,RPQOMLNJQHMFFAP86EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051115,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.46,4,3,4,有,無,7600000,44068,,0.0,0,,RPROMLNJQHMFFAP96EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,121.82,,鄉村區,乙種建築用地,1051127,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,3,3,3,有,無,7600000,43666,,0.0,0,,RPSOMLNJQHMFFAP07EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,122.82,,鄉村區,乙種建築用地,1051215,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,198.69,5,3,4,有,無,7900000,39760,,0.0,0,,RPTOMLNJQHMFFAP17EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,124.82,,鄉村區,乙種建築用地,1051124,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPUOMLNJQHMFFAP27EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,124.82,,鄉村區,乙種建築用地,1051213,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,5,有,無,7600000,43666,,0.0,0,,RPXOMLNJQHMFFAP57EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,126.82,,鄉村區,乙種建築用地,1051121,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPOOMLOJQHMFFAP76EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051115,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPPOMLOJQHMFFAP86EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051119,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPQOMLOJQHMFFAP96EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051205,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPROMLOJQHMFFAP07EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051122,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPSOMLOJQHMFFAP17EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,152.82,,鄉村區,乙種建築用地,1051117,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,179.91,5,3,5,有,無,8520000,47357,,0.0,0,,RPTOMLOJQHMFFAP27EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,105.82,,鄉村區,乙種建築用地,1060529,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.9,5,3,3,有,無,6800000,39558,,0.0,0,,RPUOMLOJQHMFFAP37EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1060113,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPVOMLOJQHMFFAP47EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051120,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPWOMLOJQHMFFAP57EB,云林县,5,187.14,预售屋买卖
