望安鄉,土地,將軍澳段1081~1110地號,104.0,,鄉村區,乙種建築用地,1011123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33280,320,,0.0,0,,RPQOMLQJKIHFFAX76DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,安宅段1261~1290地號,507.89,,鄉村區,乙種建築用地,1011128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1255624,2472,,0.0,0,,RPSNMLOJKIHFFAX66DA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿東衛301~330號,298.36,,一般農業區,甲種建築用地,1011112,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940124,206.68,3,2,4,有,無,7500000,36288,,0.0,0,,RPWNMLPJKIHFFAX07CA,澎湖县,7,265.51,不动产买卖
馬公市,建物,澎湖縣馬公巿西文澳91~120號,0.0,,,,1011107,土地0建物1車位0,一層,一層,倉庫,工業用,見其他登記事項,0961030,180.95,0,0,0,無,無,280000,,,0.0,0,,RPQNMLQJKIHFFAX56CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿朝陽路151~180號,97.61,住,,,1011115,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0751016,128.39,3,1,2,有,無,7100000,55300,,0.0,0,,RPPNMLQKKIHFFAX56CA,澎湖县,7,265.51,不动产买卖
七美鄉,土地,七美二段991~1020地號,1125.24,,鄉村區,乙種建築用地,1011123,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11790000,10478,,0.0,0,"畸零地或有合併使用之交易。;急買急賣。;一.急賣,賣清面積約962平方公尺,價965萬。二.另承受賣方負擔共250萬元(1.拆建物基地整平合併分割完整區塊130坪並移轉登記予另案買方費用2.繳納賣方全數土地增值稅3.承受貸款清償塗銷)三.本案另承買人二人持分各1/2,面積約169平方公尺,價214萬",RPVNMLRLKIHFFAX37CA,澎湖县,7,265.51,不动产买卖
七美鄉,土地,七美二段991~1020地號,267.01,,鄉村區,乙種建築用地,1011123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8460000,31684,,0.0,0,"受債權債務影響或債務抵償之交易。;急買急賣。;一.急買,角地,買清取得完整區塊。二.與收件054000號合計承買面積130坪,總價1060萬(原買100坪價880萬,因賣方不足清償債務請求再以 每坪6萬再買30坪)三.另一承買人夏OOO,權利各1/2",RPWNMLRLKIHFFAX47CA,澎湖县,7,265.51,不动产买卖
望安鄉,土地,水垵段1891~1920地號,88.83,,鄉村區,乙種建築用地,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49746,560,,0.0,0,親友、員工或其他特殊關係間之交易。;叔姪土地持分移轉以土地公告現值買賣,RPQNMLRJKIHFFAX86EA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿三多路391~420號,13.64,商,,,1011128,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850308,118.59,3,1,2,有,有,2855000,24075,,0.0,0,,RPXOMLOLKIHFFAX37CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,青螺新段1321~1350地號,385.05,,一般農業區,農牧用地,1011127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,930000,2415,,0.0,0,,RPRNMLQKKIHFFAX76CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,葉新段1321~1350地號,366.03,,一般農業區,農牧用地,1011127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2732,,0.0,0,,RPSNMLQJKIHFFAX76CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,安宅段1261~1290地號,331.31,,鄉村區,乙種建築用地,1011129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,819076,2472,,0.0,0,,RPPNMLQJKIHFFAX56DA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿西文澳121~150號,88.79,,鄉村區,乙種建築用地,1011127,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0670530,53.1,3,2,2,有,無,2600000,48964,,0.0,0,,RPQNMLPLKIHFFAX76DA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物)+車位,澎湖縣馬公巿貿商街91~120號,28.82,住,,,1011115,土地2建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0950710,175.78,3,2,2,有,有,3600000,20480,坡道平面,0.0,0,,RPWNMLQJKIHFFAX27DA,澎湖县,7,265.51,不动产买卖
馬公市,建物,澎湖縣馬公巿東文澳91~120號,0.0,,,,1011128,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0700316,165.35,3,2,2,有,無,1600000,9676,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPNMLSKKIHFFAX76CA,澎湖县,7,265.51,不动产买卖
